order_item_id,order_id,product_id,quantity,discount_pct,return_status
64944,37134,24,4,0.0,0
64945,37134,99,2,0.0,0
64946,37134,73,1,0.0,0
64947,37134,72,1,0.0,0
64948,37135,66,2,0.0,0
64949,37136,77,2,0.2,0
64950,37136,60,3,0.0,0
64951,37137,95,4,0.1,0
64952,37138,79,4,0.0,0
64953,37138,12,2,0.0,0
64954,37139,34,4,0.25,0
64955,37139,65,3,0.15,0
64956,37139,18,4,0.0,0
64957,37140,91,1,0.15,0
64958,37140,17,2,0.3,0
64959,37140,26,4,0.0,0
64960,37140,65,4,0.0,0
64961,37141,77,4,0.15,0
64962,37142,41,3,0.05,0
64963,37142,56,1,0.3,0
64964,37143,65,2,0.0,0
64965,37144,22,4,0.0,0
64966,37145,53,4,0.0,0
64967,37146,87,3,0.0,0
64968,37146,26,4,0.3,0
64969,37146,39,4,0.0,0
64970,37146,32,3,0.25,0
64971,37147,44,3,0.0,0
64972,37147,78,3,0.05,0
64973,37147,2,2,0.0,0
64974,37147,76,3,0.2,0
64975,37148,79,1,0.25,0
64976,37148,56,4,0.0,0
64977,37148,48,1,0.0,0
64978,37149,69,1,0.0,0
64979,37150,13,2,0.25,0
64980,37150,8,4,0.0,0
64981,37150,49,3,0.0,0
64982,37150,13,1,0.0,0
64983,37151,12,4,0.0,0
64984,37151,56,1,0.15,0
64985,37152,100,3,0.3,0
64986,37153,89,3,0.0,0
64987,37154,57,3,0.2,0
64988,37155,11,3,,0
64989,37155,33,4,0.0,0
64990,37156,51,4,0.0,0
64991,37157,58,2,0.0,0
64992,37158,51,2,0.3,0
64993,37158,30,3,0.2,0
64994,37159,25,2,0.0,0
64995,37159,27,1,,0
64996,37160,39,4,0.3,0
64997,37160,47,3,0.0,0
64998,37160,11,1,0.0,0
64999,37161,29,1,0.0,0
65000,37162,30,1,0.0,0
65001,37162,42,3,0.0,1
65002,37162,11,3,0.0,0
65003,37163,45,1,0.0,0
65004,37164,59,3,0.0,0
65005,37165,58,2,0.2,0
65006,37165,37,4,0.25,0
65007,37165,68,1,0.0,0
65008,37165,15,3,0.15,0
65009,37166,100,3,0.0,0
65010,37167,84,2,,0
65011,37168,3,4,0.2,0
65012,37169,11,1,0.25,0
65013,37169,11,4,0.0,0
65014,37169,2,1,0.0,0
65015,37170,37,4,0.1,0
65016,37170,60,3,0.1,0
65017,37170,49,120,0.0,0
65018,37171,81,2,0.05,0
65019,37172,99,4,0.0,0
65020,37173,17,4,0.15,0
65021,37174,1,3,0.1,0
65022,37175,37,1,0.0,0
65023,37175,22,3,0.0,0
65024,37176,88,3,0.0,0
65025,37177,88,4,0.0,0
65026,37178,14,3,0.0,0
65027,37179,43,3,0.15,0
65028,37179,63,1,0.0,0
65029,37179,33,4,0.0,0
65030,37180,55,3,0.85,0
65031,37180,7,4,0.1,0
65032,37180,4,1,0.05,0
65033,37180,7,4,0.0,0
65034,37181,82,3,0.15,0
65035,37181,2,3,0.2,0
65036,37181,8,1,0.2,0
65037,37182,42,2,,0
65038,37183,61,3,0.0,0
65039,37183,45,4,0.0,0
65040,37184,31,1,0.05,0
65041,37184,17,4,0.0,0
65042,37185,93,2,0.0,0
65043,37185,82,1,0.0,0
65044,37186,55,3,0.0,0
65045,37187,35,3,0.0,0
65046,37188,79,3,0.0,0
65047,37188,96,4,0.0,0
65048,37189,24,4,0.0,0
65049,37190,33,4,0.0,0
65050,37191,69,4,0.15,0
65051,37192,96,2,0.0,0
65052,37192,87,4,0.1,0
65053,37193,90,3,0.1,0
65054,37194,28,1,0.0,0
65055,37194,44,2,0.0,0
65056,37194,13,1,0.2,1
65057,37195,56,3,0.1,0
65058,37195,41,1,0.0,0
65059,37195,2,3,0.85,0
65060,37196,99,3,0.0,0
65061,37196,24,2,0.0,0
65062,37197,10,2,0.25,0
65063,37197,15,3,0.0,0
65064,37197,45,2,0.0,0
65065,37197,60,4,0.0,0
65066,37197,30,4,0.0,0
65067,37198,13,3,,0
65068,37198,85,3,0.15,1
65069,37198,65,1,0.0,0
65070,37198,19,4,0.0,0
65071,37199,81,2,0.0,0
65072,37200,91,3,0.3,0
65073,37201,53,1,0.0,0
65074,37202,56,4,0.0,0
65075,37203,10,1,0.0,0
65076,37204,75,3,0.0,0
65077,37205,68,3,0.0,0
65078,37205,32,3,0.0,0
65079,37206,14,3,0.05,0
65080,37206,25,1,0.0,0
65081,37206,4,1,,0
65082,37207,72,3,0.0,0
65083,37207,27,2,0.3,0
65084,37207,37,1,0.0,0
65085,37207,45,4,0.0,0
65086,37208,64,4,0.0,0
65087,37209,38,2,0.0,0
65088,37210,39,1,0.05,0
65089,37210,99,4,0.1,0
65090,37210,89,3,0.0,0
65091,37210,41,4,0.1,0
65092,37211,9,3,0.0,0
65093,37212,90,3,0.0,0
65094,37212,93,3,0.0,0
65095,37212,24,1,0.3,0
65096,37213,32,2,0.0,0
65097,37213,88,1,0.2,0
65098,37213,10,1,0.0,0
65099,37213,77,1,0.0,0
65100,37214,53,3,0.2,0
65101,37214,70,2,0.0,0
65102,37215,70,3,0.0,0
65103,37216,78,4,0.05,0
65104,37217,50,2,0.1,0
65105,37217,26,2,0.3,0
65106,37217,88,2,0.0,0
65107,37218,37,2,0.25,0
65108,37219,17,1,0.1,0
65109,37220,61,1,0.0,0
65110,37221,74,1,0.0,0
65111,37221,28,4,0.0,0
65112,37221,89,2,0.0,0
65113,37222,69,2,0.1,0
65114,37223,26,1,0.0,1
65115,37223,25,4,0.2,1
65116,37224,59,2,0.05,0
65117,37224,67,4,0.0,0
65118,37224,73,1,0.0,0
65119,37224,97,1,0.05,0
65120,37225,79,2,,0
65121,37226,40,3,0.0,0
65122,37227,16,2,0.0,0
65123,37227,71,4,0.0,0
65124,37228,16,4,0.0,0
65125,37229,95,2,0.25,0
65126,37230,18,4,0.0,0
65127,37230,13,3,0.25,0
65128,37230,99,2,,0
65129,37230,47,4,0.3,0
65130,37231,91,2,0.2,0
65131,37231,13,3,0.0,0
65132,37231,18,2,0.0,0
65133,37232,89,1,0.1,0
65134,37233,46,4,0.0,0
65135,37234,49,1,0.0,0
65136,37235,77,4,0.0,0
65137,37236,72,4,0.0,0
65138,37237,22,4,0.0,0
65139,37238,34,3,0.0,0
65140,37238,28,4,0.3,0
65141,37238,30,4,0.0,0
65142,37239,3,2,,0
65143,37240,46,1,0.25,0
65144,37241,28,2,0.15,0
65145,37242,20,3,0.1,1
65146,37243,30,1,0.0,0
65147,37243,55,4,0.0,0
65148,37244,29,1,0.0,0
65149,37245,71,4,0.1,0
65150,37246,41,2,0.0,0
65151,37246,68,4,0.0,0
65152,37247,80,3,0.0,1
65153,37248,89,4,0.15,0
65154,37248,14,3,0.0,0
65155,37249,51,1,0.05,0
65156,37250,34,4,0.0,0
65157,37250,51,3,0.0,0
65158,37251,8,3,0.0,0
65159,37252,49,3,0.05,0
65160,37253,15,2,0.3,0
65161,37253,46,1,0.15,0
65162,37254,86,1,0.05,0
65163,37255,6,1,0.0,0
65164,37256,11,1,0.2,0
65165,37256,21,4,0.0,0
65166,37257,24,2,0.0,0
65167,37258,46,2,0.15,0
65168,37259,14,4,0.0,0
65169,37259,48,1,0.0,0
65170,37259,88,2,0.05,0
65171,37260,68,2,0.0,0
65172,37261,57,1,0.15,0
65173,37262,91,3,0.0,0
65174,37263,14,3,0.0,0
65175,37263,40,4,0.0,0
65176,37264,40,2,0.3,0
65177,37265,83,4,0.0,0
65178,37265,21,1,,0
65179,37266,34,2,0.0,1
65180,37267,34,3,0.0,0
65181,37268,73,2,,0
65182,37268,5,4,0.0,0
65183,37268,98,4,0.3,0
65184,37269,75,4,0.0,0
65185,37269,88,1,,0
65186,37270,16,2,0.0,0
65187,37271,5,4,0.05,0
65188,37272,58,3,0.15,0
65189,37273,98,4,0.0,0
65190,37274,61,3,0.0,0
65191,37275,40,3,0.1,0
65192,37276,93,3,0.0,0
65193,37277,98,4,0.0,1
65194,37278,5,2,0.0,0
65195,37279,4,4,0.3,0
65196,37279,77,4,0.25,0
65197,37279,2,4,0.25,0
65198,37280,20,1,0.2,0
65199,37280,63,1,0.0,0
65200,37280,3,2,0.05,0
65201,37281,75,3,0.0,0
65202,37282,36,3,0.15,0
65203,37283,65,4,0.0,0
65204,37283,64,2,0.0,0
65205,37283,96,3,0.0,0
65206,37283,62,3,0.05,1
65207,37283,70,4,0.0,0
65208,37284,24,4,0.0,0
65209,37285,18,2,0.3,0
65210,37286,16,2,0.0,0
65211,37287,89,1,0.05,0
65212,37288,9,3,0.0,0
65213,37288,2,1,0.0,0
65214,37289,8,3,0.0,0
65215,37289,54,3,0.0,0
65216,37290,27,3,0.0,0
65217,37291,97,1,0.2,0
65218,37291,10,4,0.0,0
65219,37292,25,3,0.05,0
65220,37293,30,3,,0
65221,37294,22,3,0.0,0
65222,37295,59,2,0.1,0
65223,37296,28,4,0.0,1
65224,37296,49,4,0.0,0
65225,37297,33,2,0.1,0
65226,37298,31,4,0.0,0
65227,37298,16,1,0.0,0
65228,37298,31,1,0.0,0
65229,37298,12,1,0.0,0
65230,37299,49,4,0.2,0
65231,37300,82,4,0.0,0
65232,37301,41,4,0.0,0
65233,37301,9,4,0.25,0
65234,37301,33,1,0.0,0
65235,37301,44,1,0.0,0
65236,37301,28,4,0.0,0
65237,37302,44,3,0.0,0
65238,37302,42,2,0.0,0
65239,37303,70,1,0.0,0
65240,37304,47,1,0.0,0
65241,37304,96,4,0.0,0
65242,37305,16,1,0.3,0
65243,37306,85,4,0.0,0
65244,37306,20,3,0.05,0
65245,37306,41,2,0.0,0
65246,37307,93,1,0.0,0
65247,37307,58,1,0.0,0
65248,37308,73,1,0.1,1
65249,37308,40,2,,1
65250,37309,51,4,0.2,0
65251,37310,22,2,0.0,0
65252,37310,56,3,0.85,0
65253,37310,94,-2,0.0,0
65254,37311,94,1,0.0,0
65255,37312,44,2,0.1,0
65256,37312,56,4,0.0,0
65257,37312,49,1,0.0,0
65258,37313,6,3,,0
65259,37313,42,3,0.0,0
65260,37313,55,2,,0
65261,37314,23,2,0.25,1
65262,37314,33,4,0.05,1
65263,37314,56,1,0.0,1
65264,37314,33,3,0.0,1
65265,37314,28,3,,1
65266,37315,25,2,0.0,0
65267,37316,55,4,0.15,0
65268,37317,41,4,0.0,0
65269,37317,22,3,0.3,0
65270,37318,75,1,0.0,0
65271,37318,29,3,,0
65272,37319,84,2,0.0,0
65273,37320,44,3,0.0,0
65274,37320,90,1,0.0,0
65275,37321,43,1,0.0,0
65276,37322,89,4,0.15,0
65277,37323,65,4,,0
65278,37323,79,1,0.3,0
65279,37324,15,3,0.0,0
65280,37325,50,2,0.0,0
65281,37325,3,2,0.0,0
65282,37326,47,2,0.0,0
65283,37327,8,2,,0
65284,37327,64,2,0.1,0
65285,37328,91,1,0.0,0
65286,37328,32,3,0.1,0
65287,37328,20,2,0.0,0
65288,37329,47,2,0.0,0
65289,37330,10,2,0.0,1
65290,37330,59,1,0.0,1
65291,37331,95,3,0.25,0
65292,37332,4,2,0.3,0
65293,37333,75,4,0.2,0
65294,37333,14,2,0.0,0
65295,37334,36,1,0.25,0
65296,37335,50,4,0.1,0
65297,37336,6,4,0.0,0
65298,37337,12,1,0.0,0
65299,37338,69,1,,0
65300,37339,58,4,0.0,0
65301,37339,38,2,0.25,0
65302,37339,100,2,0.0,0
65303,37340,19,1,0.0,0
65304,37340,68,3,0.0,0
65305,37340,65,2,0.25,0
65306,37340,91,2,0.0,0
65307,37341,42,2,0.0,0
65308,37342,73,2,0.3,0
65309,37342,46,3,0.0,0
65310,37342,3,4,0.0,0
65311,37343,19,3,0.0,0
65312,37344,83,2,0.25,0
65313,37344,47,1,0.0,0
65314,37344,25,1,0.0,0
65315,37344,7,2,0.0,0
65316,37345,29,1,0.0,0
65317,37346,27,1,,0
65318,37347,17,1,0.0,0
65319,37348,35,1,0.0,0
65320,37348,89,3,0.0,0
65321,37349,67,2,,0
65322,37350,24,3,0.0,0
65323,37351,40,3,0.0,0
65324,37352,75,3,0.3,0
65325,37352,63,1,0.0,0
65326,37352,56,1,0.25,0
65327,37353,28,3,0.0,0
65328,37354,17,4,0.0,0
65329,37355,27,3,0.0,0
65330,37355,18,2,0.0,0
65331,37356,43,2,0.0,0
65332,37356,99,3,0.0,0
65333,37356,27,3,0.0,0
65334,37357,76,3,0.0,0
65335,37357,22,3,0.0,0
65336,37358,11,4,0.3,0
65337,37358,57,1,0.0,0
65338,37358,15,4,0.0,0
65339,37358,99,3,0.0,0
65340,37359,37,1,0.05,0
65341,37359,53,4,0.0,0
65342,37360,37,2,0.0,0
65343,37360,92,3,0.05,0
65344,37360,91,2,0.0,0
65345,37361,85,4,0.05,0
65346,37361,93,4,0.05,0
65347,37361,77,2,0.0,0
65348,37362,67,2,0.0,0
65349,37362,68,2,0.2,0
65350,37362,26,3,0.15,0
65351,37363,40,3,0.3,0
65352,37363,75,4,0.15,0
65353,37364,10,3,0.3,0
65354,37365,62,1,,0
65355,37366,75,1,0.0,0
65356,37367,91,1,0.25,0
65357,37368,70,1,0.0,1
65358,37369,28,3,0.2,0
65359,37369,68,1,0.0,0
65360,37369,4,3,0.0,0
65361,37370,9,1,0.2,0
65362,37370,64,4,0.0,0
65363,37371,78,1,0.0,0
65364,37372,13,4,0.15,0
65365,37372,34,3,0.0,0
65366,37373,28,4,0.15,0
65367,37373,54,4,0.1,0
65368,37373,39,1,0.0,0
65369,37374,13,2,0.15,0
65370,37374,77,2,0.2,0
65371,37374,18,1,0.0,0
65372,37374,86,4,0.2,0
65373,37375,17,2,0.05,0
65374,37375,32,2,0.15,1
65375,37376,79,4,0.0,1
65376,37376,70,3,0.0,0
65377,37377,25,4,0.0,0
65378,37378,14,1,,0
65379,37378,74,4,0.05,0
65380,37379,45,1,0.0,0
65381,37379,40,3,0.05,0
65382,37380,57,1,0.15,0
65383,37380,59,1,0.0,0
65384,37381,81,2,0.2,0
65385,37382,43,3,0.0,0
65386,37382,9,4,0.0,0
65387,37382,42,3,,0
65388,37383,12,3,0.0,0
65389,37383,81,4,0.0,0
65390,37384,24,3,0.0,0
65391,37385,56,4,0.0,0
65392,37385,94,1,0.25,0
65393,37385,69,3,0.0,0
65394,37386,5,4,0.3,0
65395,37387,2,4,0.3,0
65396,37388,48,1,0.0,0
65397,37389,37,2,0.0,0
65398,37390,77,3,0.3,0
65399,37390,65,3,0.3,0
65400,37391,71,4,0.0,0
65401,37391,18,2,0.0,0
65402,37392,62,1,0.0,0
65403,37393,98,3,0.0,0
65404,37393,17,1,0.0,0
65405,37394,27,3,0.05,0
65406,37395,73,2,0.0,0
65407,37396,94,2,0.0,0
65408,37396,70,1,0.0,0
65409,37396,68,4,0.0,0
65410,37397,96,4,0.0,0
65411,37398,35,3,0.0,0
65412,37398,80,2,0.0,0
65413,37399,29,4,0.0,0
65414,37399,76,4,0.15,0
65415,37400,96,4,0.15,0
65416,37401,75,4,0.0,0
65417,37401,94,4,0.0,0
65418,37402,44,2,0.0,0
65419,37402,22,1,0.1,0
65420,37402,67,1,0.0,0
65421,37403,43,2,0.15,0
65422,37404,30,3,0.0,0
65423,37405,53,1,0.0,1
65424,37406,91,2,0.0,0
65425,37407,74,1,0.0,0
65426,37408,35,1,0.0,0
65427,37408,52,3,0.0,0
65428,37408,73,4,0.0,0
65429,37408,93,4,0.3,0
65430,37409,52,1,0.0,0
65431,37410,50,1,0.3,1
65432,37411,7,2,0.0,0
65433,37412,74,2,0.3,0
65434,37412,98,3,0.0,0
65435,37413,64,3,0.0,0
65436,37414,94,3,0.1,0
65437,37414,31,3,0.1,0
65438,37415,74,1,0.2,0
65439,37415,43,1,0.0,0
65440,37416,38,4,0.0,0
65441,37416,22,1,0.0,0
65442,37417,24,120,0.0,0
65443,37418,11,1,0.0,0
65444,37418,43,4,0.0,0
65445,37419,62,4,0.0,0
65446,37420,94,4,,0
65447,37420,31,1,0.0,0
65448,37421,78,4,0.2,0
65449,37422,90,4,0.05,0
65450,37422,41,4,0.0,0
65451,37423,100,4,0.0,0
65452,37424,77,2,0.0,0
65453,37425,31,4,0.0,0
65454,37426,7,2,0.0,0
65455,37426,22,3,0.0,0
65456,37426,1,3,0.0,0
65457,37427,100,2,0.3,0
65458,37428,96,1,0.0,0
65459,37429,65,3,0.0,0
65460,37430,22,2,0.0,0
65461,37431,65,1,0.25,0
65462,37431,97,3,0.1,0
65463,37432,43,2,0.0,0
65464,37432,79,1,0.0,0
65465,37433,84,4,0.2,0
65466,37434,35,4,0.0,0
65467,37435,70,4,0.0,0
65468,37435,91,4,0.0,0
65469,37436,12,1,,0
65470,37436,24,2,0.0,0
65471,37436,55,1,0.0,0
65472,37437,82,2,0.0,0
65473,37437,63,4,0.05,0
65474,37438,31,1,0.85,0
65475,37439,36,4,0.0,0
65476,37440,59,1,0.0,0
65477,37441,4,1,,0
65478,37442,86,1,0.0,0
65479,37443,93,2,0.25,0
65480,37444,87,3,0.05,0
65481,37444,26,2,0.25,0
65482,37444,70,2,0.3,0
65483,37445,30,4,0.25,0
65484,37446,73,1,0.0,0
65485,37447,71,3,0.25,0
65485,37447,71,3,0.25,0
65486,37448,31,4,0.0,0
65487,37449,15,4,0.0,0
65488,37450,64,4,0.25,0
65489,37450,35,2,0.0,0
65490,37450,60,3,,0
65491,37451,42,4,0.0,0
65492,37452,84,2,0.25,0
65493,37453,11,4,0.3,0
65494,37454,65,2,0.0,0
65495,37455,29,3,0.0,0
65496,37456,11,3,0.15,0
65497,37457,55,4,0.0,0
65498,37457,59,-2,0.0,0
65499,37458,38,4,0.3,0
65500,37458,11,2,0.0,0
65501,37459,8,3,0.25,0
65502,37459,70,3,0.0,0
65503,37459,5,3,0.3,0
65504,37459,18,3,0.0,0
65505,37460,84,2,0.0,0
65506,37461,31,1,0.05,0
65507,37461,91,3,0.0,0
65508,37462,22,4,0.0,0
65509,37463,9,1,0.0,0
65510,37463,79,3,0.0,0
65511,37463,25,2,0.0,0
65512,37463,19,4,0.0,0
65513,37464,72,1,0.0,0
65514,37465,31,1,0.0,0
65515,37465,30,1,0.0,0
65515,37465,30,1,0.0,0
65516,37465,86,4,0.0,0
65517,37466,22,4,0.0,0
65518,37466,69,4,0.15,0
65519,37467,71,4,0.05,0
65520,37468,45,4,0.25,0
65521,37468,10,1,0.3,0
65522,37468,10,1,0.0,0
65523,37468,29,1,0.2,0
65524,37469,59,3,,1
65525,37469,39,1,0.25,1
65526,37470,88,1,0.0,0
65527,37471,41,4,0.25,0
65528,37472,26,4,0.0,0
65529,37473,23,120,0.2,0
65530,37473,6,3,0.2,0
65531,37474,60,3,0.0,0
65532,37474,37,3,0.0,0
65533,37475,13,2,0.0,0
65534,37475,43,2,0.0,0
65535,37476,98,3,0.0,1
65536,37477,19,2,0.0,0
65537,37478,96,4,0.0,1
65538,37479,12,3,0.3,1
65539,37479,57,2,0.0,1
65540,37480,77,3,0.1,0
65541,37480,46,1,0.25,0
65542,37481,18,3,0.0,0
65543,37482,60,3,0.0,0
65544,37483,100,2,0.0,0
65545,37483,36,1,0.0,0
65546,37483,70,2,0.05,0
65547,37483,58,3,0.0,0
65548,37483,26,2,0.0,0
65549,37484,5,1,0.25,0
65550,37484,89,1,0.05,0
65551,37485,38,1,0.25,0
65552,37486,67,4,,0
65553,37487,4,2,0.25,0
65554,37487,36,4,0.0,0
65555,37488,49,2,0.0,0
65556,37489,43,4,0.0,0
65557,37490,23,1,0.0,0
65558,37490,78,2,0.3,0
65559,37491,75,2,0.0,0
65560,37492,47,1,0.0,0
65561,37492,62,1,0.3,0
65562,37492,85,4,0.0,0
65563,37492,97,3,0.0,0
65564,37493,81,1,0.0,0
65565,37494,3,1,0.0,0
65566,37494,62,3,0.0,0
65567,37495,82,1,0.0,1
65568,37495,17,2,0.0,1
65569,37495,43,2,0.0,1
65570,37496,98,4,0.0,0
65571,37497,5,2,0.25,0
65572,37497,30,4,0.1,0
65573,37498,14,4,,0
65574,37498,94,4,0.0,0
65575,37498,29,4,0.0,0
65576,37498,26,2,0.1,0
65577,37499,79,3,0.0,0
65578,37500,88,4,0.0,0
65579,37500,67,2,0.3,0
65580,37501,100,1,0.0,0
65581,37502,59,3,0.0,0
65582,37502,34,1,0.05,0
65583,37502,36,3,0.2,0
65584,37503,36,1,0.0,0
65585,37504,69,3,0.05,0
65586,37504,34,1,0.0,0
65587,37505,3,3,,0
65588,37506,33,1,0.0,0
65589,37507,35,1,0.0,0
65590,37508,83,1,0.0,0
65591,37508,69,3,0.0,0
65592,37508,66,3,0.0,0
65593,37508,31,1,0.0,0
65594,37509,72,2,0.05,0
65595,37509,94,2,0.0,0
65596,37510,80,1,,0
65597,37511,57,4,0.1,0
65598,37511,50,1,0.2,0
65599,37512,27,2,0.0,0
65600,37512,68,2,0.2,0
65601,37513,83,4,0.0,0
65602,37513,86,2,0.05,0
65603,37513,24,4,0.85,0
65604,37514,26,2,0.0,0
65605,37515,38,2,0.25,0
65606,37516,32,1,0.0,0
65607,37516,33,2,,0
65608,37516,42,4,0.0,0
65609,37517,9,4,0.0,0
65610,37517,99,1,0.0,0
65611,37517,85,2,0.0,0
65612,37518,81,2,0.0,0
65613,37518,9,2,0.25,0
65614,37519,47,1,0.05,0
65615,37520,26,3,0.15,1
65616,37520,79,3,0.1,0
65617,37521,28,1,0.0,0
65618,37522,81,4,0.15,0
65619,37523,54,-2,0.0,0
65620,37523,83,2,0.3,0
65621,37524,93,1,0.85,0
65622,37525,63,2,0.0,0
65623,37525,24,3,0.05,0
65624,37526,2,3,0.0,0
65625,37526,20,4,0.0,0
65626,37526,23,3,0.0,0
65627,37526,45,1,0.15,0
65628,37527,29,4,0.1,0
65629,37528,45,2,0.05,0
65630,37529,70,4,0.0,0
65631,37530,13,4,0.15,0
65632,37530,63,3,0.0,0
65633,37531,65,2,0.0,0
65634,37532,30,2,0.0,0
65635,37533,75,1,0.15,0
65636,37534,50,1,0.85,0
65637,37534,93,4,0.0,0
65638,37534,16,2,0.0,1
65639,37535,34,2,0.0,0
65640,37535,52,4,0.0,0
65641,37535,18,4,0.0,0
65642,37536,24,4,0.0,0
65643,37537,73,2,0.0,0
65644,37537,15,4,0.0,0
65645,37537,15,1,,0
65646,37538,88,2,0.0,0
65647,37539,59,4,0.0,0
65648,37540,92,1,0.0,0
65649,37540,6,3,0.85,0
65650,37541,50,4,0.0,0
65651,37541,66,4,0.0,0
65652,37542,15,2,0.0,0
65653,37543,96,3,0.0,0
65654,37544,12,1,0.0,0
65655,37544,98,3,0.15,0
65656,37545,32,4,0.0,0
65657,37545,75,2,0.25,0
65658,37546,33,2,0.05,0
65659,37547,74,3,0.0,0
65660,37548,4,4,0.25,0
65661,37548,63,2,0.15,0
65662,37549,44,2,0.0,0
65663,37550,90,2,0.0,0
65664,37550,16,1,0.0,0
65665,37551,94,3,0.15,0
65666,37552,2,4,0.0,0
65667,37553,2,2,0.0,0
65668,37554,92,1,0.25,0
65669,37555,13,4,0.25,0
65670,37555,23,1,0.3,0
65671,37555,4,4,0.0,0
65672,37555,25,1,0.0,0
65673,37555,5,1,0.05,0
65674,37556,90,3,0.0,0
65675,37557,61,3,0.0,0
65676,37558,92,1,0.0,0
65677,37559,47,4,0.0,0
65678,37559,48,3,0.0,0
65679,37559,81,4,0.0,0
65680,37560,66,3,0.0,0
65681,37560,15,2,0.2,0
65682,37560,83,1,0.1,0
65683,37560,8,3,0.0,0
65684,37561,100,3,0.05,0
65685,37561,98,1,0.0,0
65686,37561,36,1,0.15,0
65687,37562,23,1,0.0,0
65688,37562,69,2,0.15,0
65689,37563,64,4,0.1,0
65690,37564,8,3,0.0,0
65691,37564,80,1,0.25,0
65692,37565,25,3,0.25,0
65693,37565,40,4,0.0,0
65694,37566,53,1,0.2,0
65695,37566,30,3,0.0,0
65696,37567,78,3,0.0,0
65697,37568,2,2,0.0,0
65698,37569,45,4,,0
65699,37569,13,1,0.0,0
65700,37570,6,1,0.0,0
65701,37571,62,4,0.0,0
65702,37572,70,1,0.0,0
65703,37572,97,1,0.0,0
65704,37573,64,2,0.0,0
65705,37573,80,3,0.0,0
65706,37574,77,4,0.25,0
65707,37574,14,1,0.0,0
65708,37575,9,2,0.0,0
65709,37576,63,2,0.0,0
65710,37577,17,3,0.2,0
65711,37577,76,4,0.0,0
65712,37578,24,2,0.25,0
65713,37578,23,2,0.0,1
65714,37579,88,4,0.0,0
65715,37580,36,2,0.15,0
65716,37580,10,2,0.0,0
65717,37580,14,3,0.0,0
65718,37580,97,4,0.0,0
65719,37580,62,2,0.0,0
65720,37581,19,1,0.0,0
65721,37581,67,2,0.25,0
65722,37582,70,3,0.0,0
65723,37583,6,4,0.05,0
65724,37584,93,4,0.0,0
65725,37585,68,2,,0
65726,37585,3,2,0.0,0
65727,37585,65,2,0.3,0
65728,37585,26,4,0.0,0
65729,37586,90,4,0.15,0
65730,37586,19,3,,0
65731,37587,65,2,0.0,0
65732,37588,58,3,0.0,0
65733,37589,38,3,0.0,0
65734,37590,96,3,0.0,0
65735,37591,30,1,0.0,0
65736,37592,90,1,0.0,0
65737,37592,56,4,0.05,0
65738,37593,11,3,0.2,0
65739,37594,10,4,0.3,0
65740,37595,17,4,0.3,0
65741,37596,49,2,0.25,0
65742,37596,81,3,0.0,0
65743,37596,89,3,,0
65744,37596,38,4,0.0,1
65745,37597,56,-2,0.15,0
65746,37598,78,1,0.15,0
65747,37599,96,3,0.0,0
65748,37600,17,4,0.3,0
65749,37601,99,2,0.0,0
65750,37602,71,1,0.2,0
65751,37603,64,3,0.05,0
65752,37604,36,4,0.0,0
65753,37605,14,3,0.0,0
65754,37606,97,3,0.3,0
65755,37607,74,1,0.0,0
65756,37607,41,1,0.0,0
65757,37608,5,2,0.0,0
65758,37609,45,2,0.0,0
65759,37610,48,3,0.0,1
65760,37610,24,4,0.05,1
65761,37611,61,4,0.25,0
65762,37611,70,4,0.3,0
65763,37612,48,3,0.2,0
65764,37613,78,1,0.0,0
65765,37613,64,3,0.0,0
65766,37613,57,2,0.0,0
65767,37613,75,4,0.0,0
65768,37614,27,4,0.05,0
65769,37615,36,2,0.0,0
65770,37616,44,2,0.0,0
65771,37617,13,2,0.05,1
65772,37617,39,3,0.1,0
65773,37618,17,3,0.0,0
65774,37619,80,4,0.0,0
65775,37620,60,2,0.2,0
65776,37620,78,3,,0
65777,37620,74,1,,0
65778,37620,11,3,,0
65779,37621,27,2,0.3,0
65780,37621,23,1,0.0,0
65781,37622,29,2,0.3,0
65782,37623,77,2,0.0,0
65783,37623,14,4,0.0,0
65784,37624,88,3,0.0,0
65785,37625,55,1,0.3,0
65786,37626,46,2,0.25,0
65787,37627,34,2,0.3,0
65788,37627,14,3,0.2,0
65789,37628,100,3,0.0,0
65790,37628,20,1,0.15,0
65791,37629,95,3,0.2,0
65792,37629,7,3,0.0,0
65793,37630,76,1,0.2,0
65794,37631,11,2,0.25,0
65795,37632,74,3,0.2,0
65796,37633,50,4,0.0,0
65797,37634,81,3,0.25,0
65798,37635,71,4,0.3,1
65799,37636,97,1,0.05,0
65800,37637,49,1,0.0,0
65801,37638,2,2,0.0,0
65802,37639,48,1,0.0,0
65803,37639,2,1,0.1,0
65804,37639,82,3,0.0,0
65805,37639,12,4,0.0,0
65806,37639,20,4,0.0,0
65807,37640,29,4,0.0,0
65808,37641,24,2,0.0,0
65809,37641,31,2,0.0,0
65810,37642,92,2,0.0,0
65811,37643,53,3,0.0,0
65812,37644,3,2,0.0,0
65813,37645,60,2,0.0,0
65814,37646,15,2,0.0,0
65815,37647,69,1,0.0,0
65816,37648,4,2,0.3,0
65817,37649,30,2,0.0,0
65818,37649,34,2,0.0,0
65819,37649,27,4,0.0,0
65820,37649,59,1,,0
65821,37650,86,3,0.0,0
65822,37650,14,3,0.0,0
